snp,dCA,dCA_l,dSE,dSE_l,dCASE,dCASE_l,dCON,dCON_l,block,o,CASE_eff,CA_eff,SE_eff,dCON_o,I,S3,I_l
NC_035788.1_91924660,0.0635035401737417,0.37194740585294,0.196745718050066,0.992663264637252,0.206727665353191,1.03461808614157,0.0931689293298173,0.523738506914226,B10,1,0.113558736023374,-0.0296653891560756,0.103576788720249,0.0931689293298173,0.0396473364592011,-0.0535215928706162,0.1937459225656
NC_035788.1_95265450,-0.0406912565185946,-0.199300587985314,-0.136015214651924,-0.764768371371559,-0.161375391838968,-0.955562657451901,-0.0549225557476383,-0.273454338470258,B10,-1,0.10645283609133,-0.0142312992290436,0.0810926589042862,0.0549225557476383,0.0395914764160872,-0.0153310793315511,0.264948036565285
NC_035788.1_99435188,-7.22179198780594e-05,-0.0100888090985105,0.00805675989252565,0.755704905748008,0.0385741472697994,1.88386125697077,0.0209508300797708,1.38005095633366,B10,1,0.0176233171900287,-0.0210230479996488,-0.0128940701872451,0.0209508300797708,0.0515404353769226,0.0305896052971519,2.51829611665493
NC_035789.1_10591563,-0.0860095976375046,-4.54339359840977,-0.0860095976375046,-4.54339359840977,-0.0860095976375046,-4.54339359840977,-0.0860095976375046,-4.54339359840977,B10,1,0,0,0,-0.0860095976375046,0,0.0860095976375046,0
NC_035789.1_11335602,0.0341062965742845,1.18765655954127,0.069928240570396,1.76755777511786,0.0697727484559808,1.76557119870447,0.022211172809026,0.902621711926174,B10,1,0.0475615756469549,0.0118951237652585,0.04771706776137,0.022211172809026,-0.0120506158796737,-0.0342617886886997,-0.287021424028477
NC_035789.1_14009048,0.0544814219369971,0.738951794393085,0.000323021113556699,0.00609402417811511,0.0934109459386591,1.08555895629473,-0.000443262411347518,-0.00841650853629927,B10,1,0.0938542083500067,0.0549246843483446,0.000766283524904217,-0.000443262411347518,0.0381632404767578,0.0386065028881054,0.332096629187232
NC_035789.1_14293734,0.0466850165491931,0.660639795629057,0.0250058185542057,0.398469354742137,0.0758827793310552,0.944912564447247,0.060960960960961,0.807373782518107,B10,1,0.0149218183700942,-0.0142759444117679,-0.0359551424067553,0.060960960960961,0.0651529051886174,0.00419194422765642,0.693177196594159
NC_035789.1_1615340,0.0143674015789352,0.830649237523915,0.0182184669474481,0.973950705964709,0.0181881730215886,0.972895797120016,0.00897798208654574,0.590369800308304,B10,1,0.00921019093504285,0.00538941949238943,0.00924048486090238,0.00897798208654574,-0.00541971341824897,-0.0143976955047947,-0.241334346060305
NC_035789.1_1689785,-0.000762463343108505,-0.0436164403265584,0.0947503581758711,1.92785003238483,0.118147785128917,2.14286834327906,-0.00688238315356959,-0.482654746799295,B10,1,0.125030168282487,0.00611991981046109,0.101632741329441,-0.00688238315356959,0.017277507142585,0.0241598902961546,-0.224019995578513
NC_035789.1_16956256,-0.0628138181465205,-0.365939400611988,-0.0721456147316678,-0.42766842181057,-0.13729014689643,-0.950330982001051,-0.0571810532149751,-0.32979451813305,B10,-1,0.0801090936814552,0.00563276493154541,0.0149645615166927,0.0571810532149751,0.0595117672332171,0.00233071401824195,0.486517677711544
NC_035789.1_1766915,-0.000770596565382097,-0.0418418824210005,0.0167012713574484,0.644078037451614,0.000490218758744072,0.0257674087268631,0.0213608734479878,0.771091307859747,B10,-1,0.0208706546892437,0.0221314700133699,0.00465960209053936,-0.0213608734479878,-0.00592041741466553,0.0154404560333223,-0.194622561555997
NC_035789.1_23107929,-0.0768604762016046,-0.312464798185676,0.0180132781346674,0.0721004296569496,-0.133468665957714,-0.554570753803622,-0.106995775445815,-0.439499615430797,B10,-1,0.0264728905118991,-0.0301352992442102,-0.125009053580482,0.106995775445815,0.181617243336591,0.0746214678907766,0.753706000705693
NC_035789.1_23176319,-0.00657581854764953,-0.63152071343523,0.0429240878741434,2.34807713123091,0.043619810286477,2.3632922128512,0.0125150905432596,0.646364349177476,B10,1,0.0311047197432174,-0.0190909090909091,0.0304089973308838,0.0125150905432596,0.0197866315032427,0.00727154095998312,1.29310014423299
NC_035789.1_27661480,0.0257057212481939,0.139601356598257,-0.0737751831501832,-0.476793323226004,-0.12729458041958,-0.955227106012177,-0.00221340221340222,-0.0125109944339268,B10,-1,0.125081178206178,-0.0279191234615961,0.071561780936781,0.00221340221340222,0.0814385207309934,0.0792251185175912,0.630546133818357
NC_035789.1_31017699,-0.0623876790859713,-1.65241240984299,-0.0390855332031803,-0.731370994427585,-0.0703012912482066,-2.34016780414309,-0.0582293523469994,-1.41771055735327,B10,-1,0.0120719389012072,0.0041583267389719,-0.0191438191438191,0.0582293523469994,0.0270574313060544,-0.031171921040945,1.37409495722579
NC_035789.1_31050632,-0.0254742793639387,-0.911510090288882,-0.0202449596949067,-0.649808007090003,-0.0341100411236158,-1.57916323765834,-0.0256913261831617,-0.923934117127263,B10,-1,0.00841871494045407,-0.000217046819222994,-0.00544636648825498,0.0256913261831617,0.014082128247932,-0.0116091979352297,0.941779257406718
NC_035789.1_31063899,0.00538241780328003,0.0953765634507291,-0.027448741734456,-0.679383593290709,0.0438787653977527,0.615598612953238,-0.0118896976039833,-0.244699163392855,B10,1,0.0557684630017361,0.0172721154072634,-0.0155590441304727,-0.0118896976039833,0.0540553917249454,0.0659450893289287,0.954906479400362
NC_035789.1_31183632,0.040212250436131,0.488174488689505,0.032403019772707,0.407263190863432,0.01313890787575,0.181942011952785,-0.024759315232461,-0.447961070107912,B10,1,0.037898223108211,0.0649715656685921,0.057162335005168,-0.024759315232461,-0.0842356775655491,-0.0594763623330881,-1.16145673770806
NC_035789.1_31183988,0.0269704433497537,0.948265036506669,-0.00298810204470582,-0.186160147080286,0.0510983132797955,1.40448679681825,0.0242934923515686,0.883892413411651,B10,1,0.0268048209282269,0.00267695099818512,-0.0272815943962744,0.0242934923515686,0.0514094643263162,0.0271159719747476,1.52627432080351
NC_035789.1_31185120,0.077328082230043,0.506973386011863,0.144591274738334,0.855533297886411,0.116142770746351,0.715038660075965,0.0771917462637229,0.506201724969059,B10,1,0.0389510244826284,0.000136335966320122,0.0673995284746107,0.0771917462637229,-0.0285848399583024,-0.105776586222025,-0.141266298853251
NC_035789.1_32640913,-0.0214278643798896,-0.311490157754602,-0.0219647208877577,-0.320471844145911,-0.0534915363455977,-1.03847184581253,-0.0228713531149926,-0.335801693075145,B10,-1,0.0306201832306051,-0.00144348873510303,-0.000906632227234971,0.0228713531149926,0.0329703041929431,0.0100989510779504,0.74231153698716
NC_035789.1_32641557,0.066415340751624,0.27419589337621,0.0217068855783649,0.0911108342080508,0.113157627670882,0.461946760394293,0.0205687830687831,0.0863768975610017,B10,1,0.0925888446020991,0.0458465576828409,0.0011381025095818,0.0205687830687831,0.0456041844096764,0.0250354013408933,0.183016930371033
NC_035789.1_3447110,0.0658987545343887,1.55349528629436,0.0285866307168134,0.937582926041815,0.0383272797017538,1.13294261798431,0.0154883914394784,0.604552744950309,B10,1,0.0228388882622754,0.0504103630949103,0.013098239277335,0.0154883914394784,-0.0406697141099699,-0.0561581055494483,-0.753582849401565
NC_035789.1_3491718,-0.0334496944617821,-0.669299435657922,-0.0364238026665243,-0.754340076757555,-0.0568841159527438,-1.66096078623102,-0.033022181657263,-0.657607795700317,B10,-1,0.0238619342954809,0.000427512804519137,0.00340162100926136,0.033022181657263,0.0200328004817004,-0.0129893811755626,0.894929069515859
NC_035789.1_3579039,-0.0655936663490767,-0.489772627906504,-0.107948579939637,-0.935805618363026,-0.120267105881016,-1.10283833171714,-0.0439497010925582,-0.309340292409046,B10,-1,0.076317404788458,0.0216439652565185,0.0639988788470787,0.0439497010925582,-0.00932543931513924,-0.0532751404076975,-0.0133996221433437
NC_035789.1_3579045,-0.0307990314769976,-0.240606903511564,-0.0766460905349794,-0.703945807802171,-0.0934908930484654,-0.929461614911398,-0.00747213779128672,-0.0547955076948112,B10,-1,0.0860187552571786,0.0233268936857109,0.0691739527436927,0.00747213779128672,-0.00648209117222491,-0.0139542289635116,0.0397044112924745
NC_035789.1_3612147,0.0199005125629864,0.697121227088064,0.0236490145115876,0.789603930335092,0.0521862139917695,1.31782145095953,0.0418312757201646,1.15320121961983,B10,1,0.0103549382716049,-0.0219307631571783,-0.018182261208577,0.0418312757201646,0.0504679626373602,0.00863668691719556,0.984297513156203
NC_035789.1_377648,0.0717040421990917,0.496229599769837,0.104911167150649,0.683865423108225,0.151671356775713,0.921448480612992,0.0406646423224825,0.300509095371707,B10,1,0.11100671445323,0.0310393998766092,0.0642465248281668,0.0406646423224825,0.0157207897484542,-0.0249438525740283,0.0418625531066362
NC_035789.1_4360473,0.0259076810800949,1.50372073720405,0.107411617233122,2.82375669853935,0.117555239969033,2.91976307366224,0.0454574297356296,1.98306728535011,B10,1,0.0720978102334034,-0.0195497486555347,0.061954187497492,0.0454574297356296,0.0296933713914462,-0.0157640583441834,0.575352923268945
NC_035789.1_4362543,0.0680274020807868,0.279949667557329,-0.0577027771550071,-0.252084489486328,-0.128773166527208,-0.597385765415422,0.0288751953846294,0.120419715546549,B10,-1,0.157648361911838,-0.0391522066961574,0.0865779725396365,-0.0288751953846294,0.110222596068359,0.139097791452988,0.504831227939874
NC_035789.1_4362657,-0.088878720191446,-0.479210575489521,-0.0684218693323989,-0.357868103628589,-0.0912949508506417,-0.494122327710093,0.0397953663550359,0.185127188161289,B10,-1,0.131090317205678,0.128674086546482,0.108217235687435,-0.0397953663550359,-0.105801005028239,-0.0660056386732032,-0.528083539569307
NC_035789.1_4362705,-0.120077401873518,-0.593355203712896,-0.0846802715267677,-0.401598704212751,-0.125481628374902,-0.624412424677739,0.00860341071294418,0.0377478591589718,B10,-1,0.134085039087846,0.128680812586462,0.0932836822397118,-0.00860341071294418,-0.0878794557383277,-0.0792760450253835,-0.408289342406879
NC_035789.1_4362852,-0.00437525437525438,-0.0175311957489213,-0.0692487706571942,-0.280635108710917,-0.175070767444108,-0.742845601455951,-0.0253812636165577,-0.101944472327744,B10,-1,0.149689503827551,-0.0210060092413033,0.0438675070406365,0.0253812636165577,0.126828006028217,0.10144674241166,0.546623769323856
NC_035789.1_4489140,-0.007267828437131,-0.173401126257006,0.00852794347186064,0.17389299420093,0.0762071403087737,1.16153664883002,0.069618789377933,0.97749672012814,B10,1,0.0065883509308407,-0.076886617815064,-0.0610908459060724,0.069618789377933,0.144565814651977,0.0749470252740441,2.13854150101424
NC_035789.1_521369,0.0223817118553961,1.83152226261916,-0.0043859649122807,-1.48180476116715,0.0526036922849974,2.61874256562135,0.0153071855645608,1.51735526682206,B10,1,0.0372965067204366,0.00707452629083527,-0.0196931504768415,0.0153071855645608,0.0499151309064428,0.034607945341882,3.7863803309914
NC_035789.1_630251,0.0233569625158029,2.19593970958371,0.010742701464351,1.53194711427676,0.0329260717265613,2.51551695184428,0.0314344533212458,2.47156890926169,B10,1,0.00149161840531555,-0.00807749080544291,-0.0206917518568948,0.0314344533212458,0.0302608610676533,-0.00117359225359249,1.25919903724551
NC_035789.1_630374,0.0166415246750458,0.297459067161666,0.0175596815302698,0.311819003456407,0.0393266755847767,0.609280382739443,0.0035247000474071,0.0698586015476694,B10,1,0.0358019755373696,0.0131168246276387,0.0140349814828627,0.0035247000474071,0.00865016942686821,0.00512546937946111,0.0698609136690407
NC_035789.1_6800575,-0.0565814401803519,-0.231183622405122,-0.118190027307399,-0.495816790429476,-0.200890881613773,-0.892855546590608,-0.0698538057447379,-0.28674528588736,B10,-1,0.131037075869035,-0.0132723655643859,0.0483362215626609,0.0698538057447379,0.0959732198707604,0.0261194141260225,0.45260041964337
NC_035789.1_8466020,0.0356601251523002,0.377237864990022,0.0700716845878136,0.661295372099579,0.122104882098141,1.00833210160154,0.0318917448660411,0.342219231666646,B10,1,0.0902131372321002,0.0037683802862591,0.0381799397217725,0.0318917448660411,0.0482648172240686,0.0163730723580275,0.312018096178584
NC_035789.1_8866707,-0.00410592862829373,-0.0181433984195274,-0.0248448294401201,-0.111446736252902,-0.136810976546379,-0.689731286377808,0.0407411729171803,0.175210450322462,B10,-1,0.177552149463559,0.044847101545474,0.0655860023573003,-0.0407411729171803,0.0671190455607847,0.107860218477965,0.384930701382917
NC_035789.1_8880247,0.0237529587858535,0.0950335961701392,-0.0697745066495067,-0.280328695062683,-0.195567627139377,-0.820331691889928,-0.00287500000000002,-0.0115047429444316,B10,-1,0.192692627139377,-0.0266279587858536,0.0668995066495067,0.00287500000000002,0.152421079275724,0.149546079275724,0.646541335941815
NC_035789.1_8880749,0.00816323525452028,0.0411161490817581,0.0379690561995549,0.18533697691613,0.0931825961586276,0.433725008613534,0.0466419861298453,0.225785180290604,B10,1,0.0465406100287824,-0.038478750875325,-0.00867292993029034,0.0466419861298453,0.0936922908343977,0.0470503047045524,0.43305706290625
NC_035789.1_8880775,-0.0703208892618286,-0.311674278853553,-0.0837842915244483,-0.375329113258871,0.153061467428883,0.661686263942202,-0.0850710178050606,-0.381497951806106,B10,1,0.238132485233944,0.014750128543232,0.00128672628061233,-0.0850710178050606,0.2220956304101,0.30716664821516,0.967191704248521
NC_035789.1_9121469,0.00290326687224679,0.127960992417265,0.0557240215447085,1.32710517623346,0.0767716341992095,1.59036292268939,0.022973020631282,0.743299826913223,B10,1,0.0537986135679275,-0.0200697537590352,0.0327510009134266,0.022973020631282,0.0411173664135362,0.0181443457822542,0.878596580951888
NC_035789.1_9441238,0.0730563009974775,0.363264425511563,0.0881425876354883,0.432049314383013,0.152643988545243,0.710978220861321,0.0306791500719395,0.159724774184377,B10,1,0.121964838473303,0.042377150925538,0.0574634375635488,0.0306791500719395,0.0221242499842167,-0.00855490008772278,0.0753892551511227
NC_035789.1_9441876,0.043988936173387,0.221214217321905,0.0774610615477627,0.376907835883048,0.136750936355636,0.63478496533019,0.0320490784298764,0.163288874792396,B10,1,0.104701857925759,0.0119398577435106,0.0454119831178863,0.0320490784298764,0.0473500170643624,0.015300938634486,0.199951786917634
NC_035780.1_11456907,0.0585701281922212,0.822380157227464,-0.00441000299490865,-0.0940018344152302,0.0975482553798281,1.17011704061895,0.0337773650359186,0.539921026797011,B11,1,0.0637708903439095,0.0247927631563026,-0.0381873680308272,0.0337773650359186,0.0771654952184341,0.0433881301825155,0.981659744603727
NC_035780.1_11460694,0.0279604776693286,0.111949120947591,-0.0749501471068977,-0.3055203964399,-0.0565833404506173,-0.229413759411745,-0.109855736286703,-0.453692187566047,B11,1,0.0532723958360857,0.137816213956032,0.0349055891798053,-0.109855736286703,-0.119449407299751,-0.00959367101304825,-0.489534671485482
NC_035780.1_11460721,0.0273863102151429,0.110057959110722,0.0400064830389683,0.160576435288376,-0.0277427581283964,-0.112664662413253,-0.115095472442028,-0.484035468571052,B11,1,0.0873527143136319,0.142481782657171,0.155101955480997,-0.115095472442028,-0.210231023824536,-0.0951355513825077,-0.867334525383403
NC_035780.1_11460778,-0.0646054395271912,-0.258929759794873,-0.0557303290222545,-0.223202439773023,-0.138288731264974,-0.562240005174185,-0.157052810961783,-0.642508390629776,B11,1,0.0187640796968091,0.0924473714345919,0.101322481939529,-0.157052810961783,-0.175005773677311,-0.0179529627155283,-0.722616196236065
NC_035780.1_11542240,-0.0636222307212873,-0.598578211790622,-0.0802111120277938,-0.815675105925533,-0.0869004857690203,-0.915858713056912,-0.0879288575409265,-0.932054416306215,B11,1,0.00102837177190626,0.0243066268196392,0.00771774551313269,-0.0879288575409265,-0.0309960005608656,0.0569328569800609,-0.433659811646972
NC_035780.1_13060561,-0.0152696607890847,-0.177920206303011,0.0317819315803821,0.305782228706328,0.00491895148613412,0.0523015759997598,-0.0343348900692073,-0.444720165774716,B11,1,0.0392538415553414,0.0190652292801226,0.0661168216495895,-0.0343348900692073,-0.0459282093743706,-0.0115933193051633,-0.520280612178272
NC_035780.1_13164394,0.0439904185204937,0.865067787099645,0.0211074561403509,0.497035043653832,0.0469171727395412,0.904757818125073,0.00034394442289179,0.0102132405440987,B11,1,0.0465732283166494,0.0436464740976019,0.0207635117174591,0.00034394442289179,-0.0178367574984116,-0.0181807019213034,-0.447131772084305
NC_035780.1_14698791,0.0918145860368781,0.624706641029077,0.00303544494720964,0.0253989468227551,0.11806131684737,0.76782266202536,0.0912015374331551,0.621231907364372,B11,1,0.0268597794142153,0.000613048603723021,-0.0881660924859454,0.0912015374331551,0.114412823296438,0.0232112858632826,0.7389489815379
NC_035780.1_14698999,-0.0228743478743479,-0.180424774751303,-0.0332381670616965,-0.270537958130784,-0.0893356971975393,-0.912780165102623,-0.0777003484320557,-0.749160736223284,B11,-1,0.0116353487654835,-0.0548260005577079,-0.0444621813703593,0.0777003484320557,0.110923530693551,0.033223182261495,1.21097816844382
NC_035780.1_15720403,-0.083392987860552,-0.359654100775443,-0.0524318284872607,-0.221994814391781,-0.0320638453443223,-0.134365988808868,-0.0681153154548348,-0.290977417396139,B11,1,0.0360514701105125,-0.0152776724057173,0.0156834869675741,-0.0681153154548348,0.0356456555486556,0.10376097100349,0.156305508962217
NC_035780.1_16187099,-0.0425236221304923,-0.567334384606432,-0.0629239533651299,-0.986273354056217,-0.0838007443315663,-1.69972649697317,-0.0482466294966295,-0.669930172438511,B11,-1,0.0355541148349368,-0.00572300736613723,0.0146773238685003,0.0482466294966295,0.0265997983325736,-0.0216468311640559,0.816048930749027
NC_035780.1_17658402,0.0240560799348325,0.753533556719224,0.035192226065761,0.980012361306597,0.0519312620623104,1.25293841186844,0.0298750269338505,0.87758038660841,B11,1,0.02205623512846,-0.00581894699901799,0.00531719913191051,0.0298750269338505,0.0225579829955675,-0.00731704393828301,0.396972880451034
NC_035780.1_17667152,-0.0307136062904173,-0.192094345390369,-0.0209454337324017,-0.128552217541259,-0.0144109415898407,-0.0873861234218112,-0.0173958673059308,-0.106063710240717,B11,1,0.0029849257160901,-0.0133177389844865,-0.00354956642647092,-0.0173958673059308,0.0198522311270476,0.0372480984329784,0.1271967292691
NC_035780.1_17667463,0.065947195101356,1.48062778637863,0.00994403573572657,0.393683642063347,0.0712441647448296,1.54540376424466,0.0298069154982414,0.90678236982828,B11,1,0.0414372492465882,0.0361402796031146,-0.0198628797625149,0.0298069154982414,0.0251598494059885,-0.00464706609225296,0.577874705630965
NC_035780.1_17667995,0.028316638728538,0.499360543952236,0.00419500052041772,0.0893920711461647,0.00135866774829541,0.0297483954773896,0.0277027027027027,0.49054411734674,B11,-1,0.0263440349544073,-0.000613936025835343,0.023507702182285,-0.0277027027027027,0.00345026879795766,0.0311529715006604,0.0684601022742708
NC_035780.1_17684340,0.0361253039407865,0.275597822826355,-0.0337291112695562,-0.319062631065405,-0.0364202510520992,-0.348256172114511,-0.0226420889448899,-0.205395262939394,B11,-1,0.0137781621072093,-0.0587673928856763,0.0110870223246663,0.0226420889448899,0.0614585326682194,0.0388164437233295,0.510186626814854
NC_035780.1_19319176,0.019733712304467,0.271543520667314,0.0350565361084295,0.447070035076716,0.0610536758563074,0.698693034181949,0.0542535144696801,0.637386658661031,B11,1,0.00680016138662737,-0.034519802165213,-0.0191969783612505,0.0542535144696801,0.0605169419130909,0.00626342744341088,0.61746613709895
NC_035780.1_19376247,-0.0405982905982906,-0.298102197496312,0.0193709150326797,0.124207072862387,-0.0681593690107622,-0.543491700053845,-0.0320553015565803,-0.230144997824308,B11,-1,0.0361040674541819,0.00854298904171028,-0.0514262165892601,0.0320553015565803,0.0789872950017317,0.0469319934451513,0.599741573244228
NC_035780.1_19595212,-0.0565033541836323,-1.1406909487565,-0.0691241993873573,-1.72428220756714,-0.0855263157894737,-4.5372302029794,-0.0755263157894737,-2.22559527446543,B11,-1,0.01,-0.0190229616058414,-0.00640211640211641,0.0755263157894737,0.0354250780079578,-0.0401012377815159,3.89785232112119
NC_035780.1_19946760,-0.0672233585516318,-0.584458288722955,-0.0857923815539242,-0.806107289871811,-0.094017821790798,-0.918973977586928,-0.0303721020632786,-0.2338547482797,B11,-1,0.0636457197275194,0.0368512564883532,0.0554202794906456,0.0303721020632786,-0.0286258162514794,-0.058997918314758,-0.237736852728137
NC_035780.1_19976031,0.0549547268801795,0.6662087491218,0.0488582186378809,0.607591676920212,0.0542848636781462,0.659894758630647,0.0121945512794891,0.182621028557177,B11,1,0.0420903123986571,0.0427601756006903,0.0366636673583917,0.0121945512794891,-0.037333530560425,-0.0495280818399141,-0.431284638854187
NC_035780.1_20748489,-0.181759325681492,-0.80986201700275,-0.111984561571913,-0.474324637027199,-0.176026441618776,-0.780406760740156,-0.100788577061478,-0.424227235842685,B11,-1,0.0752378645572983,0.0809707486200143,0.0111959845104349,0.100788577061478,-0.0169288685731508,-0.117717445634629,-0.0795526574471078
NC_035780.1_21952643,0.0266917418604873,1.95466150983948,0.0136423761423761,1.40042444028521,0.0464613237639553,2.46562860573361,0.0182638578587524,1.63155881151224,B11,1,0.0281974659052029,0.00842788400173486,-0.00462148171637628,0.0182638578587524,0.0243910636198443,0.00612720576109192,0.742101467121155
NC_035780.1_21953090,0.0296078431372549,3.41709380051159,0.0200080032012805,3.01534272712453,0.0306926773237637,3.45419716506195,0.0306339605734767,3.45222170464414,B11,1,5.87167502869926e-05,-0.0010261174362218,-0.0106259573721962,0.0306339605734767,0.011710791558705,-0.0189231690147717,0.473982342069959
NC_035780.1_22010323,0.00806451612903226,2.09457042327614,0.0415697674418605,3.76883116583673,0.0152387041773231,2.73819402502042,0.0470238095238095,3.89781891811886,B11,-1,0.0317851053464864,0.0389592933947773,0.00545404208194906,-0.0470238095238095,-0.0126282301302399,0.0343955793935696,-0.772611354026415
NC_035780.1_22276346,-0.0379162215099715,-0.20066526017737,-0.110254621763573,-0.659788301406289,-0.113322776935869,-0.682542983854982,-0.0711967950365964,-0.396269122662307,B11,-1,0.0421259818992731,-0.0332805735266249,0.0390578267269768,0.0711967950365964,0.0363487286989211,-0.0348480663376753,0.218358544933631
NC_035780.1_22398500,0.0669298921417565,1.25212099633491,0.0454555331673976,0.977185033930555,0.0761584225567276,1.35363837127289,0.0344630983187949,0.807149495000404,B11,1,0.0416953242379328,0.0324667938229617,0.0109924348486027,0.0344630983187949,-0.00176390443363159,-0.0362270027524265,-0.0685181639921768
NC_035780.1_24078931,-0.029983660130719,-1.25422460091149,-0.0323826500297089,-1.46974422711504,-0.015436876504988,-0.467544654195357,-0.042483660130719,-3.79153152709302,B11,1,0.027046783625731,0.0125,0.0101010101010101,-0.042483660130719,0.00444577352472089,0.0469294336554399,-1.53510735326185
NC_035780.1_24088750,0.0118507216931318,0.733623011386974,0.011503235556573,0.718080908370963,0.0384443787371049,1.5282994845838,-0.000996410736579276,-0.0941400804778301,B11,1,0.0394407894736842,0.012847132429711,0.0124996462931522,-0.000996410736579276,0.0140940107508209,0.0150904214874002,-0.0175445156519638
NC_035780.1_242942,-0.0121169942946019,-0.0494644414418662,-0.0277988215488216,-0.114054351937899,-0.147789545110974,-0.647340305731154,-0.0158549256445223,-0.0647970814488489,B11,-1,0.131934619466451,-0.0037379313499204,0.0119438959042992,0.0158549256445223,0.123728654912072,0.10787372926755,0.548618593800237
NC_035780.1_24637827,0.0181159420289855,2.91407387020295,0.0262501201388805,1.95534426275539,0.00625,1.83785057642832,0.0129189757799672,1.3724603770863,B11,-1,0.00666897577996716,-0.00519696624901835,-0.0133311443589134,-0.0129189757799672,0.0251970863878989,0.0381160621678661,1.65910717944372
NC_035780.1_24752700,-0.0431954178367158,-0.566982180869869,-0.0918597742127154,-2.07838105870725,-0.0924109516214779,-2.11714080633178,-0.0881730136228337,-1.85092908305581,B11,-1,0.00423793799864425,-0.0449775957861179,0.0036867605898817,0.0881730136228337,0.0455287731948805,-0.0426442404279532,1.32270664981047
NC_035780.1_24756549,0.0306563154864166,0.484781332861821,0.0217281935657558,0.363165443992561,0.0611961454118501,0.827780769883351,0.0181163002405867,0.310175950689887,B11,1,0.0430798451712634,0.0125400152458299,0.00361189332516911,0.0181163002405867,0.0269279366002644,0.00881163635967767,0.290009943718857
NC_035780.1_24807218,0.156612565281296,0.686985883584731,0.166395755274474,0.726609959633585,0.133642601490649,0.593143412590455,0.1261719402266,0.562322743627049,B11,1,0.00747066126404883,0.0304406250546958,0.0402238150478736,0.1261719402266,-0.0631937788385205,-0.189365719065121,-0.258129687000813
NC_035780.1_24826351,0.0775391275391276,1.10424903567823,-0.00306372549019607,-0.075799587262356,0.109346956099927,1.37401297493788,0.0288803735024665,0.537558754300693,B11,1,0.0804665825974607,0.048658754036661,-0.0319440989926626,0.0288803735024665,0.0637519275534623,0.0348715540509958,0.8831222808227
NC_035780.1_24826489,-0.0306637806637807,-1.98736686273366,-0.0113240418118467,-0.393042588109607,-0.0119777785890743,-0.420881408185587,-0.0122767857142857,-0.433864582629862,B11,1,0.000299007125211442,-0.0183869949494949,0.000952743902439025,-0.0122767857142857,0.0177332581722674,0.0300100438865531,1.52566346002782
NC_035780.1_25202948,-0.0114852934035484,-0.110604940913919,-0.000195568259659565,-0.00180752447906185,-0.0684545714976838,-0.882982230327611,-0.063692912137328,-0.79500841216828,B11,-1,0.00476165936035577,-0.0522076187337796,-0.0634973438776684,0.063692912137328,0.120466621971804,0.0567737098344758,1.56557817710291
NC_035780.1_25203176,-0.0225530204836973,-0.165413641606367,0.0137469389107432,0.0926553541773556,0.00255186004248295,0.0176204410474776,0.0164637401889705,0.110342579266446,B11,-1,0.0139118801464875,0.0390167606726677,0.00271680127822732,-0.0164637401889705,-0.0278216818044075,-0.011357941615437,-0.200721307742935
NC_035780.1_26157226,-0.0930184620344195,-0.784209128436915,-0.0668087121212121,-0.514220295018766,-0.132495975065459,-1.35396190625195,-0.0611384229805282,-0.462518851869736,B11,-1,0.0713575520849307,0.0318800390538912,0.00567028914068388,0.0611384229805282,0.0338072238903556,-0.0273311990901727,0.518051334666008
NC_035780.1_26242948,-0.0630976528542452,-0.837651789825369,-0.001890756302521,-0.0183425390753915,-0.086466835538043,-1.42139156032711,-0.0679773752252744,-0.936511846072133,B11,-1,0.0184894603127686,-0.00487972237102924,-0.0660866189227534,0.0679773752252744,0.0894558016065512,0.0214784263812768,1.50190907749848
NC_035780.1_26403392,0.0125372023809524,1.14610869619094,-0.00595238095238095,-1.7887609662318,0.0291701680672269,1.80483605936292,0.00654761904761905,0.748545959949734,B11,1,0.0226225490196078,0.00598958333333333,-0.0125,0.00654761904761905,0.0291329656862745,0.0225853466386555,3.19603428935352
NC_035780.1_26403406,-0.00162579957356077,-0.0971134356434149,0.0285492285492286,0.984532334966057,0.0557838320394482,1.47527290459427,0.0184451219512195,0.728435623235106,B11,1,0.0373387100882287,-0.0200709215247803,0.010104106598009,0.0184451219512195,0.047305525015,0.0288604030637804,1.31628962850673
NC_035780.1_26587849,-0.0221847199263421,-0.218459325221028,0.0515647307121961,0.403494773901374,0.0332954123865225,0.273051831267849,0.0684336563269532,0.514898196566406,B11,-1,0.0351382439404307,0.0906183762532953,0.016868925614757,-0.0684336563269532,-0.0723490579276216,-0.00391540160066846,-0.602914579153909
NC_035780.1_26641245,-0.00550880706438995,-0.548002291238594,0.0135152908346486,0.720426979530933,0.00832386252302387,0.498652758709937,-0.000202805712127781,-0.0157387415372963,B11,1,0.00852666823515165,-0.00530600135226217,0.0137180965467763,-0.000202805712127781,0.000114573040637483,0.000317378752765263,0.310489328880301
NC_035780.1_26641443,0.0182555599951343,0.118736538586108,0.0305313713188463,0.194029441935476,0.099414911701742,0.567568408600419,0.0350386338896346,0.220865943398584,B11,1,0.0643762778121074,-0.0167830738945004,-0.00450726257078832,0.0350386338896346,0.0856666142773961,0.0506279803877614,0.475668371477418
NC_035780.1_26886056,0.020610142662379,0.147330807361641,0.0126371272193088,0.0920266981304487,0.119643898923866,0.716782915738352,0.0638578994816317,0.418160846858298,B11,1,0.0557859994422339,-0.0432477568192527,-0.0512207722623229,0.0638578994816317,0.15025452852381,0.0863966290421778,0.895586257104561
